pacman_x,pacman_y,ghost1_x,ghost1_y,ghost2_x,ghost2_y,ghost3_x,ghost3_y,ghost4_x,ghost4_y,ghost1_direction,ghost2_direction,ghost3_direction,ghost4_direction,nearest_pellet_x,nearest_pellet_y,possible_move_up,possible_move_down,possible_move_left,possible_move_right,move_made_up,move_made_down,move_made_left,move_made_right
120,450,120,325,375,340,230,325,310,325,1,-2,-1,-1,120,440,1,1,0,0,1,0,0,0
125,80,20,130,510,80,230,320,310,320,-1,-2,-1,-1,140,80,0,0,1,1,0,0,0,1
120,195,70,160,300,130,290,400,310,360,-2,-1,2,1,100,220,1,1,0,0,0,1,0,0
195,220,270,287,270,325,360,357,310,352,-1,-1,-1,1,200,220,0,0,1,1,0,0,0,1
515,220,220,520,195,520,420,130,352,280,2,2,1,2,520,220,0,0,1,1,0,0,0,1
520,200,187,520,162,520,420,97,270,295,2,2,1,-1,420,240,1,1,0,0,0,1,0,0
300,465,20,475,30,460,445,220,180,405,1,-2,2,-1,300,480,1,1,0,0,0,1,0,0
445,640,85,80,360,300,520,625,155,640,2,-1,-1,-2,440,640,0,0,1,1,0,0,1,0
300,590,120,110,325,460,340,640,190,580,-1,2,2,2,300,580,1,1,0,0,1,0,0,0
420,465,420,497,507,520,312,520,497,580,1,-2,-2,2,420,480,1,1,0,0,0,1,0,0
335,580,225,400,487,460,382,460,420,552,2,2,2,1,240,580,0,0,1,1,0,0,1,0
225,580,270,320,420,507,180,317,337,520,1,-1,1,2,220,580,0,0,1,1,0,0,1,0
60,640,20,495,180,640,120,450,275,640,-1,2,-1,-2,80,640,0,0,1,1,0,0,0,1
205,580,45,580,45,520,180,530,415,640,2,2,-1,-2,200,520,0,0,1,1,0,0,1,0
180,540,20,590,35,460,180,580,450,640,-1,-2,-2,-2,200,520,1,1,0,0,1,0,0,0
85,580,102,640,360,392,322,520,517,580,-2,1,2,2,260,160,0,0,1,1,0,0,0,1
120,545,165,640,360,287,217,520,455,580,-2,1,2,2,260,160,1,1,0,0,1,0,0,0
120,445,120,340,380,360,230,350,310,350,1,-2,-1,-1,120,440,1,1,0,0,1,0,0,0
140,200,175,140,360,195,230,345,310,345,2,1,1,1,160,200,0,0,1,1,0,0,0,1
180,145,120,100,400,140,240,340,310,330,1,-2,-2,1,180,140,1,1,0,0,1,0,0,0
520,345,470,320,330,140,410,140,310,340,-2,-2,2,-1,520,360,1,1,0,0,0,1,0,0
515,380,510,320,360,150,370,140,310,340,-2,-1,2,1,500,380,0,0,1,1,0,0,1,0
480,545,520,617,442,460,422,460,402,580,1,-2,-2,-2,480,540,1,1,0,0,1,0,0,0
180,570,40,380,420,580,120,400,480,440,2,2,1,1,160,580,1,1,0,0,0,1,0,0
180,580,30,380,410,580,120,390,480,430,2,2,1,1,160,580,1,0,1,1,0,0,1,0
460,260,460,230,150,460,450,260,120,550,1,2,-2,-1,420,340,1,0,1,1,0,0,1,0
120,630,252,220,127,200,235,400,407,640,2,-2,2,-2,120,620,1,1,0,0,1,0,0,0
180,640,240,167,180,212,220,450,472,640,1,-1,-1,-2,200,640,0,0,1,1,0,0,0,1
120,80,20,125,505,80,230,325,310,325,-1,-2,1,1,100,80,0,1,1,1,0,0,0,1
230,80,95,160,505,160,270,335,310,345,-2,2,1,-1,240,80,0,0,1,1,0,0,0,1
50,80,20,170,120,110,210,280,310,340,1,1,-2,1,60,80,0,0,1,1,0,0,0,1
420,460,420,375,420,340,360,295,385,340,-1,-1,-1,2,400,460,1,1,1,1,0,0,0,1
360,560,420,505,520,640,480,575,275,280,1,2,-1,-2,360,580,1,1,0,0,0,1,0,0
200,580,400,340,335,640,360,520,360,380,2,2,-1,-1,180,580,0,0,1,1,0,0,1,0
20,480,180,320,255,520,440,640,120,460,-1,2,-2,-1,20,500,1,1,0,0,0,1,0,0
290,640,42,460,300,625,420,542,337,520,2,1,1,-2,320,640,0,0,1,1,0,0,0,1
145,520,285,640,360,375,265,520,240,515,2,-1,2,-1,120,540,0,0,1,1,0,0,1,0
180,220,130,520,120,430,20,170,110,640,2,1,1,-2,260,160,1,0,0,1,1,0,0,0
345,160,120,305,195,280,120,275,205,580,1,-2,-1,2,380,160,0,0,1,1,0,0,0,1
500,80,140,80,360,360,240,400,80,580,-2,-1,-2,2,480,80,0,0,1,1,0,0,1,0
470,80,155,80,360,375,255,400,65,580,-2,-1,-2,2,460,80,0,0,1,1,0,0,1,0
345,80,450,80,30,80,360,330,310,340,2,-2,-1,1,360,80,0,0,1,1,0,0,0,1
355,520,320,480,340,460,320,460,180,300,-1,-2,-2,-1,360,520,0,0,1,1,0,0,0,1
300,630,325,580,420,365,420,385,220,435,2,1,1,-1,300,640,1,1,0,0,0,1,0,0
425,640,350,640,330,400,350,400,270,520,-2,2,2,-2,440,640,0,0,1,1,0,0,0,1
480,570,520,630,430,460,410,460,390,580,1,-2,-2,-2,480,560,1,1,0,0,1,0,0,0
420,545,480,562,480,402,420,362,437,640,1,1,1,-2,420,560,1,1,0,0,0,1,0,0
220,140,290,280,450,260,390,460,150,640,2,-2,-2,-2,240,140,0,0,1,1,0,0,0,1
510,140,142,360,457,140,420,537,180,562,2,2,-1,1,520,140,0,0,1,1,0,0,0,1
60,575,180,560,345,460,420,460,140,360,-1,2,1,-2,60,580,1,1,0,0,0,1,0,0
20,595,190,580,320,487,420,430,170,360,-2,-1,1,-2,20,600,1,1,0,0,0,1,0,0
125,640,300,600,180,557,520,320,320,420,1,-1,-1,-1,100,460,0,0,1,1,0,0,1,0
85,520,360,580,122,580,500,380,320,500,-2,2,2,-1,80,460,0,0,1,1,0,0,1,0
235,80,100,160,500,160,270,330,310,350,-2,2,1,-1,240,80,0,0,1,1,0,0,0,1
160,160,180,325,120,317,360,310,310,320,1,-1,-1,-1,180,180,0,0,1,1,0,0,0,1
215,220,270,317,210,280,360,367,310,342,-1,-2,-1,1,220,220,0,0,1,1,0,0,0,1
515,220,430,160,270,300,100,580,420,340,2,1,2,-2,520,220,0,0,1,1,0,0,0,1
335,160,265,280,520,80,285,640,120,505,2,-1,-2,-1,420,260,0,0,1,1,0,0,0,1
355,160,245,280,520,100,305,640,120,525,2,-1,-2,-1,420,260,0,0,1,1,0,0,0,1
405,520,255,160,420,300,300,625,225,520,-2,-1,-1,-2,420,520,0,0,1,1,0,0,0,1
210,580,295,520,310,640,420,405,465,580,2,2,1,2,200,580,0,0,1,1,0,0,1,0
55,460,180,550,360,565,360,360,380,520,-1,1,-1,2,40,460,0,0,1,1,0,0,1,0
235,640,20,602,120,540,155,340,120,565,1,-1,2,-1,320,640,0,0,1,1,0,0,0,1
405,520,337,280,55,460,200,400,140,640,2,-2,-2,-2,220,520,0,0,1,1,0,0,1,0
240,515,180,295,180,335,390,460,180,550,-1,1,-2,1,200,520,1,1,0,0,1,0,0,0
440,200,365,200,185,140,445,260,310,355,-2,-2,-2,-1,460,200,0,0,1,1,0,0,0,1
445,200,370,200,190,140,450,260,310,360,-2,-2,-2,1,460,200,0,0,1,1,0,0,0,1
480,425,510,380,360,230,360,210,310,340,2,-1,-1,1,480,440,1,1,0,0,0,1,0,0
420,590,457,520,520,377,420,297,360,460,2,1,1,2,420,600,1,1,0,0,0,1,0,0
480,470,300,187,232,140,270,280,97,460,1,-2,-1,2,100,460,1,1,0,0,0,1,0,0
60,545,352,140,252,220,360,290,82,520,-2,-2,-1,-2,60,560,1,1,0,0,0,1,0,0
200,640,230,80,360,150,235,400,180,360,2,-1,2,1,220,640,0,0,1,1,0,0,0,1
115,160,30,160,300,90,330,400,310,320,-2,-1,2,-1,100,160,0,0,1,1,0,0,0,1
85,160,70,80,120,197,350,280,310,360,-2,-1,-2,1,180,180,0,0,1,1,0,0,0,1
300,150,35,80,420,300,180,385,225,280,-2,1,1,2,300,140,1,1,0,0,1,0,0,0
300,85,170,80,420,165,210,280,150,340,-2,1,-2,2,340,80,1,1,0,0,0,1,0,0
390,80,240,115,320,160,315,280,120,265,-1,2,-2,1,400,80,0,0,1,1,0,0,0,1
475,160,407,160,412,80,467,340,227,160,-2,-2,-2,-2,460,160,0,0,1,1,0,0,1,0
420,140,490,220,420,220,10,340,240,90,2,-1,-2,1,400,160,1,1,0,0,0,1,0,0
420,220,375,340,360,280,90,340,170,80,2,2,-2,2,440,220,1,1,0,1,0,0,0,1
455,220,360,302,307,280,107,340,152,80,1,2,-2,2,460,220,0,0,1,1,0,0,0,1
520,185,270,332,270,295,120,382,97,80,-1,1,-1,2,420,240,1,1,0,0,0,1,0,0
470,220,290,280,340,280,120,425,55,80,-2,-2,-1,2,420,240,0,0,1,1,0,0,1,0
420,205,315,280,475,160,300,635,120,455,-2,2,-1,-1,420,280,1,1,0,0,0,1,0,0
480,535,325,520,435,580,465,640,345,520,-2,-2,-2,-2,480,520,1,1,0,0,1,0,0,0
255,640,520,632,357,640,520,467,187,640,-1,2,1,2,240,640,0,0,1,1,0,0,1,0
180,545,442,640,300,612,442,460,102,640,2,1,2,2,180,540,1,1,0,0,1,0,0,0
125,640,50,580,220,580,190,280,190,460,-2,-2,2,-2,140,640,0,0,1,1,0,0,0,1
305,640,110,460,230,640,180,360,240,500,-2,2,-1,-1,320,640,0,0,1,1,0,0,0,1
350,520,180,305,55,520,420,495,240,515,-1,2,-1,-1,220,520,0,0,1,1,0,0,0,1
175,460,180,340,360,280,230,330,310,330,-1,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
360,140,420,125,105,80,405,360,310,345,-1,-2,-2,1,340,140,1,1,1,1,0,1,0,0
450,260,455,200,240,175,520,245,310,355,-2,-1,1,1,440,260,0,0,1,1,0,0,1,0
420,270,460,235,240,215,520,205,310,325,-1,-1,1,-1,420,280,1,1,0,0,0,1,0,0
365,460,440,460,360,380,360,360,270,310,2,-1,-1,1,360,460,0,0,1,1,0,0,1,0
120,560,305,400,180,395,385,460,255,280,2,-1,2,2,120,540,1,1,0,0,1,0,0,0
45,380,190,280,120,410,390,580,220,420,-2,1,-2,-1,40,380,0,0,1,1,0,0,1,0
25,380,210,280,120,390,410,580,220,440,-2,1,-2,-1,20,380,0,0,1,1,0,0,1,0
55,320,360,280,180,300,500,640,180,550,-1,1,-2,-1,60,320,0,0,1,1,0,0,0,1
60,575,180,532,307,580,220,452,22,140,-1,2,-1,-2,60,580,1,1,0,0,0,1,0,0
215,640,97,520,420,637,202,580,87,80,2,1,-2,2,220,640,0,0,1,1,0,0,0,1
220,460,180,295,315,280,230,355,310,355,-1,-2,1,1,200,460,0,0,1,1,0,0,1,0
120,340,120,215,420,275,230,355,310,355,1,1,-1,-1,120,320,1,1,1,1,1,0,0,0
120,135,50,80,430,80,230,320,310,320,2,-2,-1,-1,120,120,1,1,0,0,1,0,0,0
20,120,20,205,120,145,180,285,310,345,1,1,1,-1,20,100,1,1,0,0,1,0,0,0
20,85,20,187,120,127,192,280,310,357,1,1,-2,1,20,80,1,1,0,0,1,0,0,0
240,255,270,295,270,310,417,340,310,327,1,-1,-2,-1,300,220,1,1,0,0,0,1,0,0
360,200,120,200,120,265,110,340,180,310,1,1,-2,-1,360,180,1,1,0,0,1,0,0,0
385,460,120,245,520,135,500,640,140,460,1,-1,2,2,380,460,0,0,1,1,0,0,1,0
240,630,352,460,420,572,180,362,427,580,2,1,1,2,240,620,1,1,0,0,1,0,0,0
20,460,190,520,420,350,155,340,325,580,2,1,2,2,20,480,0,1,0,1,0,1,0,0
20,500,150,520,390,340,115,340,300,595,2,2,2,-1,20,520,1,1,0,0,0,1,0,0
85,640,57,580,297,280,502,340,407,640,2,2,2,-2,100,640,0,0,1,1,0,0,0,1
460,640,110,640,310,280,420,445,505,580,-2,-2,-1,2,480,640,0,0,1,1,0,0,0,1
120,525,480,580,360,300,180,565,240,585,1,1,1,-1,120,540,1,1,0,0,0,1,0,0
220,490,195,280,285,280,230,335,310,335,2,-2,-1,-1,220,480,1,1,0,0,1,0,0,0
445,200,370,200,190,140,450,260,310,360,-2,-2,-2,1,460,200,0,0,1,1,0,0,0,1
440,260,460,205,240,185,520,235,310,345,-1,-1,1,1,420,260,0,0,1,1,0,0,1,0
420,270,460,235,240,215,520,205,310,325,-1,-1,1,-1,420,280,1,1,0,0,0,1,0,0
455,460,480,410,360,290,360,270,310,360,-1,-1,-1,1,440,460,0,0,1,1,0,0,1,0
425,640,350,640,330,400,350,400,270,520,-2,2,2,-2,440,640,0,0,1,1,0,0,0,1
455,520,492,580,480,432,420,392,420,627,2,1,1,-1,440,520,0,0,1,1,0,0,1,0
420,570,480,550,480,390,410,360,390,640,1,1,2,2,420,580,1,1,0,0,0,1,0,0
40,140,50,80,270,280,10,520,310,580,2,2,-2,2,60,140,0,0,1,1,0,0,0,1
355,140,427,140,207,400,120,392,467,640,-2,-2,1,-2,380,140,0,0,1,1,0,0,0,1
500,260,420,267,197,520,37,320,480,577,-1,2,2,1,480,260,0,0,1,1,0,0,1,0
420,440,270,340,232,580,60,392,12,520,1,-2,-1,-2,120,520,1,1,0,0,0,1,0,0
120,535,220,405,320,580,200,460,160,460,-1,-2,-2,-2,120,540,1,1,0,0,0,1,0,0
110,520,150,580,245,520,145,580,180,575,2,2,2,-1,60,540,0,0,1,1,0,0,1,0
120,270,70,320,60,385,75,320,60,465,-2,1,-2,1,60,540,1,1,0,0,1,0,0,0
120,190,105,80,420,125,230,345,310,345,2,1,-1,-1,120,180,1,1,0,0,1,0,0,0
155,160,105,80,120,302,360,305,310,325,-2,-1,-1,1,180,180,0,0,1,1,0,0,0,1
180,200,137,80,180,340,360,337,310,347,-2,1,-1,-1,180,220,1,1,0,0,0,1,0,0
350,220,240,132,360,300,267,400,270,337,-1,-1,2,1,360,220,0,0,1,1,0,0,0,1
320,80,225,220,420,210,180,295,180,325,-2,1,1,-1,340,80,0,0,1,1,0,0,0,1
300,80,240,265,410,160,225,280,135,340,-1,2,-2,2,340,80,0,1,0,1,0,0,0,1
465,220,285,280,345,280,520,112,427,80,-2,-2,1,-2,420,240,0,0,1,1,0,0,1,0
420,235,360,385,420,295,462,80,517,80,-1,1,2,-2,420,280,1,1,0,0,1,0,0,0
420,175,360,385,445,80,455,580,265,400,-1,-2,-2,2,420,280,1,1,0,0,0,1,0,0
420,190,360,400,460,80,470,580,250,400,2,-2,-2,2,420,280,1,1,0,0,0,1,0,0
420,320,230,400,520,150,500,640,180,460,2,-1,2,2,420,340,1,1,0,0,0,1,0,0
325,460,245,280,420,285,300,605,175,340,-2,-1,1,-2,320,460,0,0,1,1,0,0,1,0
20,630,190,520,250,640,100,640,120,480,2,2,2,-1,20,620,1,1,0,0,1,0,0,0
120,520,20,470,70,580,20,460,100,640,1,-2,-2,-2,120,540,1,1,0,1,0,1,0,0
520,505,255,640,360,300,455,340,520,635,-2,-1,2,1,520,520,1,1,0,0,0,1,0,0
520,475,415,640,420,400,425,220,420,575,-2,-1,-2,1,520,520,1,1,0,0,0,1,0,0
480,530,485,640,420,470,495,220,420,505,-2,-1,-2,1,480,540,1,1,0,0,0,1,0,0
375,640,420,490,270,520,420,260,480,560,1,-2,-1,-1,380,640,0,0,1,1,0,0,0,1
520,605,480,640,380,460,360,460,360,560,-2,-2,-2,-1,520,600,1,1,0,0,1,0,0,0
240,615,390,580,120,530,510,640,120,452,2,-1,2,1,240,600,1,1,0,0,1,0,0,0
120,565,230,640,240,630,290,640,260,280,2,-1,2,2,120,560,1,1,0,0,1,0,0,0
45,380,90,520,110,520,150,580,220,420,2,2,-2,-1,40,380,0,0,1,1,0,0,1,0
20,335,60,480,60,500,220,580,220,490,1,1,-2,-1,20,320,1,1,0,0,1,0,0,0
480,500,25,380,120,295,195,640,355,460,-2,1,2,-2,220,640,1,1,0,0,0,1,0,0
505,520,47,380,120,272,172,640,377,460,-2,1,2,-2,220,640,0,0,1,1,0,0,0,1
20,595,60,472,80,207,67,640,420,397,-1,1,2,1,20,600,1,1,0,0,0,1,0,0
120,605,110,520,170,200,75,520,440,320,-2,-2,-2,-2,140,640,1,1,0,0,0,1,0,0
90,460,242,640,282,220,255,280,480,452,-2,-2,-2,-1,100,460,0,0,1,1,0,0,0,1
90,220,120,165,275,160,235,400,310,335,-1,2,2,-1,80,220,0,0,1,1,0,0,1,0
300,125,180,200,420,275,100,340,200,280,-1,1,-2,2,300,120,1,1,0,0,1,0,0,0
385,80,310,280,325,160,130,160,120,270,-2,2,-2,1,400,80,0,0,1,1,0,0,0,1
415,460,360,220,270,285,280,400,180,300,2,1,2,-1,400,460,0,0,1,1,0,0,1,0
170,520,172,80,420,162,507,580,217,520,-2,1,2,2,160,520,0,0,1,1,0,0,1,0
85,460,240,85,350,160,435,580,180,460,-1,2,2,1,80,460,0,0,1,1,0,0,1,0
40,460,240,125,310,160,420,555,187,400,-1,2,1,-2,20,460,0,0,1,1,0,0,1,0
35,580,132,160,167,160,312,520,345,280,2,2,2,2,20,580,0,0,1,1,0,0,1,0
495,640,62,160,67,80,240,602,250,520,-2,-2,-1,-2,500,640,0,0,1,1,0,0,0,1
240,515,205,460,350,580,300,615,180,570,-2,2,1,-1,120,540,1,1,0,0,0,1,0,0
120,510,120,320,245,520,520,620,25,580,1,-2,-1,-2,260,160,1,1,0,0,1,0,0,0
120,250,100,80,420,435,300,620,180,565,2,1,1,-1,260,160,1,1,0,0,1,0,0,0
120,160,30,80,420,345,350,580,240,595,-2,1,-2,-1,260,160,1,1,1,1,0,0,0,1
125,160,35,80,420,340,355,580,240,600,-2,1,-2,-1,260,160,0,0,1,1,0,0,0,1
215,460,180,300,320,280,230,350,310,350,-1,-2,1,1,200,460,0,0,1,1,0,0,1,0
120,410,120,305,415,360,230,335,310,335,1,-2,1,1,120,400,1,1,0,0,1,0,0,0
360,160,415,140,120,85,420,355,310,325,2,-1,1,1,360,180,1,1,0,0,0,1,0,0
430,320,425,260,295,220,520,145,310,335,2,-2,1,1,440,320,0,0,1,1,0,0,0,1
360,460,435,460,360,385,360,365,270,305,2,-1,-1,1,340,460,0,0,1,1,0,0,1,0
360,540,320,505,365,460,345,460,180,325,-1,-2,-2,-1,360,560,1,1,0,0,0,1,0,0
480,490,520,580,420,400,420,420,420,600,2,1,1,-1,460,520,1,1,0,0,0,1,0,0
420,640,435,520,485,320,360,385,315,640,2,-2,-1,2,280,640,1,0,1,1,0,0,1,0
35,260,120,275,460,215,320,465,420,525,1,1,-1,-1,20,260,0,0,1,1,0,0,1,0
425,260,215,460,420,350,35,580,240,615,-2,1,-2,-1,420,340,0,0,1,1,0,0,0,1
245,400,120,550,320,500,120,410,360,530,1,-1,1,1,100,460,0,0,1,1,0,0,1,0
205,460,130,460,200,580,250,400,180,550,-2,-2,-2,-1,100,460,0,0,1,1,0,0,0,1
60,460,120,545,115,520,245,280,20,615,1,2,2,-1,60,540,1,1,0,1,0,1,0,0
120,340,20,325,45,320,105,260,60,505,1,-2,2,1,60,540,1,1,0,0,0,1,0,0
180,360,95,320,120,325,80,205,95,460,-2,-1,1,-2,180,640,1,1,1,0,0,1,0,0
180,385,120,320,120,350,100,200,120,460,-1,-1,-2,-2,180,640,1,1,0,0,0,1,0,0
300,610,180,265,495,140,45,520,235,640,-1,-2,-2,2,220,640,1,1,0,0,0,1,0,0
240,605,220,420,470,260,40,640,40,640,-1,2,-2,2,220,640,1,1,0,0,1,0,0,0
240,585,220,470,420,260,90,640,20,610,-1,-1,-2,1,220,640,1,1,0,0,1,0,0,0
120,560,275,400,145,580,60,575,35,520,2,2,1,2,60,560,1,1,0,0,1,0,0,0
60,545,210,460,80,520,530,520,450,520,2,2,2,2,60,560,1,1,0,0,0,1,0,0
240,485,210,280,270,280,230,320,310,320,2,-2,-1,-1,240,480,1,1,0,0,1,0,0,0
120,160,135,340,120,257,360,290,310,340,-2,-1,-1,1,180,180,1,1,1,1,0,0,0,1
305,80,285,160,220,160,365,160,245,400,-2,-2,2,2,320,80,0,0,1,1,0,0,0,1
505,220,420,155,270,290,465,160,360,415,1,1,2,-1,520,220,0,0,1,1,0,0,0,1
400,520,180,345,390,460,340,580,305,580,-1,2,-2,2,420,520,0,0,1,1,0,0,0,1
420,460,205,400,360,410,360,520,315,640,-2,1,-2,-2,440,460,1,1,1,1,0,0,0,1
520,595,155,80,420,530,315,580,485,340,2,-1,-2,2,520,580,1,1,0,0,1,0,0,0
85,580,40,80,180,332,322,280,180,550,-2,1,2,-1,80,580,0,0,1,1,0,0,1,0
235,520,240,280,270,310,230,350,310,350,2,1,1,1,220,520,0,0,1,1,0,0,1,0
445,200,370,200,190,140,450,260,310,360,-2,-2,-2,1,460,200,0,0,1,1,0,0,0,1
485,320,420,310,300,170,470,140,310,360,-1,1,2,1,500,320,0,0,1,1,0,0,0,1
345,520,320,470,330,460,320,450,180,290,-1,-2,-1,-1,360,520,0,0,1,1,0,0,0,1
520,620,465,640,365,460,345,460,360,545,-2,-2,-2,-1,520,600,1,1,0,0,1,0,0,0
85,520,490,380,350,400,30,580,180,280,2,2,-2,-1,80,520,0,0,1,1,0,0,1,0
120,585,430,460,210,400,110,520,200,400,2,2,-2,-2,120,600,1,1,0,0,0,1,0,0
20,580,360,315,245,280,240,605,180,555,1,-2,-1,-1,40,580,0,1,0,1,0,0,0,1
60,500,335,280,305,280,215,640,215,580,2,-2,2,-2,60,480,1,1,0,0,1,0,0,0
220,140,55,320,320,465,15,520,320,485,2,-1,2,1,240,140,0,0,1,1,0,0,0,1
520,205,107,460,420,532,352,580,497,520,-2,1,2,-2,520,220,1,1,0,0,0,1,0,0
80,520,400,460,420,320,20,620,20,610,-2,-1,1,1,140,640,0,0,1,1,0,0,0,1
220,80,85,160,515,160,265,340,310,335,-2,2,-2,-1,240,80,0,0,1,1,0,0,0,1
120,160,20,135,325,80,360,395,310,355,-1,2,-1,1,100,160,1,1,1,1,0,0,1,0
120,110,62,160,177,80,262,280,310,352,-2,-2,-2,-1,100,160,1,1,0,0,0,1,0,0
180,195,217,280,285,280,360,337,310,347,-2,2,-1,-1,180,200,1,1,0,0,0,1,0,0
210,220,270,310,270,335,385,340,310,345,-1,1,-2,1,220,220,0,0,1,1,0,0,0,1
440,220,320,280,485,340,470,160,30,340,2,-2,2,-2,460,220,0,0,1,1,0,0,0,1
300,495,295,400,140,160,292,280,25,520,-2,-2,2,-2,300,500,1,1,0,0,0,1,0,0
500,460,260,280,420,155,360,360,110,640,2,1,-1,-2,520,460,0,0,1,1,0,0,0,1
480,560,180,320,465,80,380,460,230,640,-1,-2,-2,-2,480,580,1,1,0,0,0,1,0,0
470,580,180,335,480,80,395,460,245,640,-1,-2,-2,-2,460,580,0,0,1,1,0,0,1,0
420,265,420,320,125,160,140,520,420,450,1,-2,2,1,280,160,1,1,0,0,1,0,0,0
360,310,335,280,320,280,295,280,475,160,-2,-2,-2,2,280,160,1,1,0,0,0,1,0,0
435,580,120,340,455,460,480,460,360,415,-2,2,2,-1,280,160,0,0,1,1,0,0,1,0
420,580,145,340,430,460,455,460,360,440,-2,2,2,-1,280,160,1,0,0,1,1,0,0,0
455,580,180,370,420,515,420,490,315,460,-1,-1,-1,2,280,160,0,0,1,1,0,0,0,1
480,580,185,400,420,550,420,525,300,480,-2,-1,-1,-1,280,160,1,0,1,1,1,0,0,0
420,300,505,460,420,520,325,520,480,530,2,1,2,1,280,160,1,1,0,0,1,0,0,0
460,200,385,200,205,140,465,260,310,345,-2,-2,-2,1,460,220,0,1,1,0,0,1,0,0
300,630,325,580,420,365,420,385,220,435,2,1,1,-1,300,640,1,1,0,0,0,1,0,0
425,640,350,640,330,400,350,400,270,520,-2,2,2,-2,440,640,0,0,1,1,0,0,0,1
490,640,415,640,320,455,320,435,335,520,-2,-1,-1,-2,500,640,0,0,1,1,0,0,0,1
120,165,40,160,300,100,320,400,310,330,-2,-1,2,-1,100,160,1,1,0,0,0,1,0,0
505,220,270,332,465,460,520,90,420,410,-1,-2,1,-1,520,220,0,0,1,1,0,0,0,1
420,495,360,285,300,605,360,360,120,560,-1,1,-1,-1,420,480,1,1,0,0,1,0,0,0
520,500,300,400,390,520,420,475,20,635,2,-2,-1,-1,520,520,1,1,0,0,0,1,0,0
520,520,280,400,410,520,420,495,35,640,2,-2,-1,-2,500,520,1,0,1,0,0,0,1,0
220,580,120,372,180,332,180,362,360,535,1,1,1,1,200,580,0,0,1,1,0,0,1,0
195,580,120,360,180,295,180,325,337,520,1,1,1,2,180,580,0,0,1,1,0,0,1,0
25,460,85,220,180,310,180,290,217,400,2,-1,-1,-2,20,460,0,0,1,1,0,0,1,0
190,640,65,80,80,460,120,480,180,290,-2,2,-1,-1,200,640,0,0,1,1,0,0,0,1
295,640,117,80,27,460,132,520,180,395,-2,2,-2,-1,320,640,0,0,1,1,0,0,0,1
510,640,360,205,120,640,300,600,500,520,-1,-2,-1,-2,220,520,0,0,1,1,0,0,0,1
220,520,385,520,450,580,370,520,180,570,2,2,2,-1,200,520,0,0,1,1,0,0,1,0
180,145,120,100,400,140,240,340,310,330,1,-2,-2,1,180,140,1,1,0,0,1,0,0,0
435,320,420,260,300,220,520,140,310,330,-1,1,2,1,440,320,0,0,1,1,0,0,0,1
480,320,420,305,300,175,475,140,310,355,-1,1,2,-1,500,320,0,0,1,1,0,0,0,1
480,415,520,380,360,220,360,200,310,350,2,-1,-1,1,480,420,1,1,0,0,0,1,0,0
400,580,480,532,487,380,392,360,465,460,1,-2,2,2,380,580,0,0,1,1,0,0,1,0
420,630,522,520,520,357,360,337,320,475,-2,1,1,-1,280,640,1,1,0,0,0,1,0,0
405,640,535,520,520,345,360,325,320,512,-2,1,1,-1,280,640,0,0,1,1,0,0,1,0
325,640,35,520,505,320,360,285,220,512,-2,2,1,1,280,640,0,0,1,1,0,0,1,0
20,360,135,200,475,80,335,520,220,465,-2,-2,-2,-1,20,340,1,1,0,0,1,0,0,0
520,195,485,260,490,260,20,365,185,640,2,2,1,-2,520,200,1,1,0,0,0,1,0,0
440,260,420,267,382,360,47,320,240,622,-1,2,-2,1,420,340,0,0,1,1,0,0,1,0
20,580,355,400,415,460,20,210,60,640,2,2,1,2,20,600,0,1,0,1,0,1,0,0
120,455,120,330,370,340,230,320,310,320,1,-2,-1,-1,120,440,1,1,0,0,1,0,0,0
120,215,120,90,420,150,230,320,310,320,1,1,-1,-1,120,200,1,1,0,0,1,0,0,0
355,160,270,160,415,340,30,340,270,280,-2,-2,-2,2,340,160,0,0,1,1,0,0,0,1
385,160,300,160,420,315,60,340,240,280,-2,1,-2,2,400,160,0,0,1,1,0,0,0,1
420,350,120,240,520,140,360,410,50,580,1,-1,-1,2,420,360,1,1,0,0,0,1,0,0
420,520,30,160,420,110,380,640,140,520,2,1,2,2,420,500,1,1,1,0,1,0,0,0
170,460,180,345,360,285,230,335,310,335,-1,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
290,80,505,80,515,80,355,280,310,325,2,-2,-2,-1,300,80,0,0,1,1,0,0,0,1
415,200,360,180,160,140,420,260,310,330,-1,-2,-2,-1,420,200,0,0,1,1,0,0,0,1
460,255,440,200,240,160,520,260,310,350,-2,-1,1,-1,460,260,1,1,0,0,0,1,0,0
480,520,520,605,455,460,420,445,415,580,1,-2,1,-2,480,500,1,1,1,1,1,0,0,0
420,640,432,520,520,352,420,272,320,490,2,1,1,-1,280,640,1,0,1,1,0,0,1,0
240,615,420,610,450,320,510,260,120,452,-1,2,-2,1,240,600,1,1,0,0,1,0,0,0
35,260,420,380,520,360,180,320,110,640,1,1,-1,2,20,260,0,0,1,1,0,0,1,0
60,140,360,285,420,335,255,400,25,580,1,-1,-2,-2,80,140,0,0,1,1,0,0,0,1
75,140,357,280,420,342,262,400,32,580,2,-1,-2,-2,80,140,0,0,1,1,0,0,0,1
260,220,225,280,360,305,335,460,105,520,2,1,-2,-2,280,220,0,0,1,1,0,0,0,1
